number,review,genbit_score,percentage_of_female_gender_definition_words,percentage_of_male_gender_definition_words,avg_bias_conditional,freq_of_female_gender_definition_words,freq_of_male_gender_definition_words,num_words_considered
1004,["@SouthwestAir I'm excited too" ' but perhaps you could scale your excitement back by a few weeks...'],0.707734268311031,0.24522613065326634,0.3135678391959799,-0.20016362933991313,244,312,636
1005,['@SouthwestAir me &amp; @sammi_jon3s are best friends because of @Imaginedragons. Any chance we could get tickets to #DestinationDragons ?'],0.7055752276335088,0.24497991967871485,0.3132530120481928,-0.19959571919208086,244,312,638
1006,['@SouthwestAir thank you! ❤️❤️❤️ you guys!'],0.7057053561622803,0.24473420260782347,0.3139418254764293,-0.19987245919661256,244,313,638
1007,['@SouthwestAir CEO Gary Kelly' ' "We are America\'s most loved and most flown airline!" #SouthwestRally #BWI #bestemployees #swaculture #swapic'],0.7057028243939888,0.24473420260782347,0.3139418254764293,-0.19986707496938058,244,313,638
1008,['@SouthwestAir @DreSparkles Thank you! I finally made it to my destination'],0.7057028243939888,0.24473420260782347,0.3139418254764293,-0.19986707496938058,244,313,638
1009,["@SouthwestAir Luvin me some flights today!! Don't change!!  And please add Paypal as payment option!!!"],0.7057028243939888,0.24473420260782347,0.3139418254764293,-0.19986707496938058,244,313,638
1010,['@SouthwestAir makes flying for @UNO_Baseball fun! Flight crew just led the plane in singing happy birthday to one of our guys! #LuvInTheAir'],0.705832880939068,0.24448897795591182,0.31462925851703405,-0.2001436618885825,244,314,638
1011,['@SouthwestAir I just received your birthday card.  It was amazing and made me smile with joy.  Nice videos.  Thanks.'],0.705832880939068,0.24448897795591182,0.31462925851703405,-0.2001436618885825,244,314,638
1012,['Thanks @SouthwestAir ! #heartlanta'],0.705832880939068,0.24448897795591182,0.31462925851703405,-0.2001436618885825,244,314,638
1013,['@SouthwestAir thanks for the b day concert I watched them all (and noticed the fist bump/high five at the end of the "rock" version)'],0.7026209403178769,0.24424424424424424,0.31431431431431434,-0.1992984414813563,244,314,641
1014,['@SouthwestAir My boyfriend and I have LOVED @Imaginedragons since 2009 &amp; it would be so awesome to go to Vegas event. Any way you can help?'],0.7022704269395545,0.244,0.315,-0.19832266642489724,244,315,641
1015,['@SouthwestAir Thank you. Great tool'],0.7022704269395545,0.244,0.315,-0.19832266642489724,244,315,641
1016,['@SouthwestAir you should know the crew today on flight #1071 AUS to PDX was awesome! #SWA'],0.7022704269395545,0.244,0.315,-0.19832266642489724,244,315,641
1017,['@SouthwestAir I was just sitting here talking at a tech conference about how awesome you guys are and this rolled across. Luv you guys! #LOL'],0.7025300061518877,0.2435129740518962,0.31636726546906185,-0.19887545803653953,244,317,641
1018,['@SouthwestAir thanks for your attention' " I've been flying southwest for 3 years and haven't had this issue in the past."],0.7025300061518877,0.2432701894317049,0.3160518444666002,-0.19887545803653953,244,317,641
1019,["@SouthwestAir #DestinationDragons @Imaginedragons I'm a HUGE FAN! I would love tix to your show!"],0.7025300061518877,0.2432701894317049,0.3160518444666002,-0.19887545803653953,244,317,641
1020,['@SouthwestAir Scott is the best!!! Thank yo from the bottom of my heart💕#DestinationDragons with friends in LA @HayleyMad see u Friday'],0.699352277257995,0.24302788844621515,0.3157370517928287,-0.19804394598169348,244,317,644
1021,['@SouthwestAir now flying non stop CMH-OAK has me daydreaming about a trip to the bay...especially in this weather. #OhioProbz'],0.699352277257995,0.24302788844621515,0.3157370517928287,-0.19804394598169348,244,317,644
1022,['@SouthwestAir yeehaw. You found us another plane.  Thx for listening to me vent.'],0.699352277257995,0.24302788844621515,0.3157370517928287,-0.19804394598169348,244,317,644
1023,['@SouthwestAir This is unbelievable... Thank you so much! #DestinationDragons'],0.699352277257995,0.24302788844621515,0.3157370517928287,-0.19804394598169348,244,317,644
1024,['@SouthwestAir AMAZING c/s today by SW thank you SO very much. This is the reason we fly you #southwest'],0.699352277257995,0.24302788844621515,0.3157370517928287,-0.19804394598169348,244,317,644
1025,['@SouthwestAir is the best airline out there no one is better than them #OneLove #Southwest #bestairline'],0.6982996032419819,0.2427860696517413,0.3154228855721393,-0.19776849418471346,244,317,645
1026,['@SouthwestAir great cabin and flight crew this morning on #578. A great smile and happy staff are signs of a happy company. Thanks.'],0.6982996032419819,0.2427860696517413,0.3154228855721393,-0.19776849418471346,244,317,645
1027,['@SouthwestAir thank you for always going above and beyond with your customer service!!!!!! #favoriteairline #luvforSW #southwestAir'],0.6982996032419819,0.2427860696517413,0.3154228855721393,-0.19776849418471346,244,317,645
1028,['@SouthwestAir great news for @PortColumbusCMH today. Finally' " Columbus' top unserved market will have flights."],0.6982969140955768,0.2427860696517413,0.3154228855721393,-0.19776280730131926,244,317,645
1029,['@SouthwestAir is really stepping up their "service"🐩 http://t.co/VQTyza6Mzu'],0.6962013188434922,0.24254473161033796,0.31510934393638174,-0.19721445812896954,244,317,647
1030,['@SouthwestAir Again' ' please accept my apologies for my lame' " childish tweet. You didn't deserve that" ' &amp; I remain a LOYAL SW customer!'],0.6962013188434922,0.24254473161033796,0.31510934393638174,-0.19721445812896954,244,317,647
1031,['@SouthwestAir I owe you an apology. My tweet was out of frustration' " not constructive criticism. I'm a SW fan &amp; LOVE your service!"],0.6962013188434922,0.24254473161033796,0.31510934393638174,-0.19721445812896954,244,317,647
1032,['@SouthwestAir ..just booked trip to Cancun...❤️ no baggage fees..but need to have more flight time options'],0.6962013188434922,0.24254473161033796,0.31510934393638174,-0.19721445812896954,244,317,647
1033,['@SouthwestAir thank you!!! #bringbacktheluvtordu #miami #directflights'],0.6962013188434922,0.24254473161033796,0.31510934393638174,-0.19721445812896954,244,317,647
1034,["@SouthwestAir That would be great. Thank you! I'll send it over when you follow."],0.6962013188434922,0.24254473161033796,0.31510934393638174,-0.19721445812896954,244,317,647
1035,['@SouthwestAir @FortuneMagazine Love SW forever😃💕😍⤴⤴'],0.6962013188434922,0.24254473161033796,0.31510934393638174,-0.19721445812896954,244,317,647
1036,['@SouthwestAir SW rocks' ' thanks for the reply and the follow. Rebooked earlier flight!'],0.6962013188434922,0.24254473161033796,0.31510934393638174,-0.19721445812896954,244,317,647
1037,['@SouthwestAir @FortuneMagazine Congrats!'],0.6962013188434922,0.24254473161033796,0.31510934393638174,-0.19721445812896954,244,317,647
1038,['@SouthwestAir @FortuneMagazine well deserved!'],0.6962013188434922,0.24254473161033796,0.31510934393638174,-0.19721445812896954,244,317,647
1039,['@SouthwestAir @FortuneMagazine I always tell everyone to fly Southwest! Congratulations!!!'],0.6962013188434922,0.24254473161033796,0.31510934393638174,-0.19721445812896954,244,317,647
1040,['@SouthwestAir @FortuneMagazine friendliest employees'],0.6962013188434922,0.24254473161033796,0.31510934393638174,-0.19721445812896954,244,317,647
1041,['@SouthwestAir @FortuneMagazine Superb choice - SWA. I am a raving fan. They even take stress out of weather-reLate Flightd glitches!  #custexp'],0.6920487568232324,0.2423038728897716,0.31479642502482624,-0.1961278676031153,244,317,651
1042,['@SouthwestAir listening center is open seating just like on their planes. #RaganDisney'],0.6910185775183596,0.24206349206349206,0.314484126984127,-0.19585830315900962,244,317,652
1043,['@SouthwestAir oh my god thank you so much!!! I just sent you a DM'],0.6911816233463323,0.24182358771060455,0.3151635282457879,-0.1961036339687267,244,318,652
1044,['@SouthwestAir Thank you for the prompt response. I will email Late Flightr today.'],0.6911816233463323,0.24182358771060455,0.3151635282457879,-0.1961036339687267,244,318,652
1045,['THANKS to @SouthwestAir ' ' I get to go to the #DestinationDragons @Imaginedragons show this weekend in UTAH @VelourLive  !!! #ThankYou'],0.6911816233463323,0.24182358771060455,0.3151635282457879,-0.1961036339687267,244,318,652
1046,["@SouthwestAir @FortuneMagazine Love u Southwest. You've always been helpful. When I traveled a lot w/my son" ' infant/toddler' ' U were great!'],0.6909789557883784,0.24110671936758893,0.31521739130434784,-0.19304957173252604,244,319,653
1047,['@SouthwestAir @FortuneMagazine Love flying Southwest! Best flight attendants ever!'],0.6909789557883784,0.24086870681145114,0.3149062191510365,-0.19304957173252604,244,319,653
1048,['@SouthwestAir @FortuneMagazine I DO like your airlines' ' congrats! : )'],0.6909789557883784,0.24086870681145114,0.3149062191510365,-0.19304957173252604,244,319,653
1049,['@SouthwestAir Hi Guys good morning how are you doing'],0.691109583977621,0.2406311637080868,0.3155818540433925,-0.19332562418424673,244,320,653
1050,['@SouthwestAir Southwest is definitely my favorite airline to fly! :D'],0.691109583977621,0.2406311637080868,0.3155818540433925,-0.19332562418424673,244,320,653
1051,['@SouthwestAir Congratulations!'],0.691109583977621,0.2406311637080868,0.3155818540433925,-0.19332562418424673,244,320,653
1052,["@SouthwestAir guess where Ashley is. She's doing a great job presenting. #ragandisney http://t.co/5ZNMwxDI9U"],0.6934014913842673,0.2413793103448276,0.31527093596059114,-0.19780376366476313,245,320,656
1053,['@SouthwestAir thank you for integrating with Passbook on iOS' ' it all works so much better now!!!'],0.693398717176706,0.2413793103448276,0.31527093596059114,-0.19779793071552737,245,320,656
1054,['@SouthwestAir my birthday is during #DestinationDragons and im a huge fan- anyway I can get tickets?'],0.693398717176706,0.2413793103448276,0.31527093596059114,-0.19779793071552737,245,320,656
1055,['@SouthwestAir - thanks to the agent boarding 1137' ' ATL-AUS. Left my wallet on the inbound. He found it for me!'],0.694116640189552,0.24114173228346455,0.3159448818897638,-0.19367671174495138,245,321,658
1056,["@SouthwestAir iPhone app now has passbook support! Whoot! It's the little things in life... 😜"],0.694116640189552,0.24114173228346455,0.3159448818897638,-0.19367671174495138,245,321,658
1057,['@SouthwestAir aww thanks!! Other than that' ' love it!'],0.694116640189552,0.24114173228346455,0.3159448818897638,-0.19367671174495138,245,321,658
1058,["@SouthwestAir we're here at MCO. Thanks."],0.694116640189552,0.24114173228346455,0.3159448818897638,-0.19367671174495138,245,321,658
1059,['@SouthwestAir the new logo is going to look amazing on the airplanes'],0.694116640189552,0.24114173228346455,0.3159448818897638,-0.19367671174495138,245,321,658
1060,['I appreciate the reply. RT @SouthwestAir: @luxclark We’re so sorry to keep you waiting' ' Laura. An Agent will be with you shortly...^CB'],0.6941138578232166,0.24114173228346455,0.3159448818897638,-0.19367080594800554,245,321,658
1061,["@SouthwestAir I love you guys! Had to take a few other airlines this week...makes me love and appreciate y'all so much more! #onlywaytofly"],0.6942437694799201,0.24090462143559488,0.3166175024582104,-0.19394655391611393,245,322,658
1062,['@SouthwestAir DM sent! Thanks so much for responding! Your response was so timely' ' I missed it!'],0.6941110770075394,0.24165029469548133,0.3163064833005894,-0.1936649034424882,246,322,658
1063,['@SouthwestAir Thank you for having flights going out of Nashville! You guys Rock! #DisneyPrincessHalfMarathon #girlsweekend #bffs'],0.6942409528512455,0.24141315014720313,0.3169774288518155,-0.19394057539461285,246,323,658
1064,['@SouthwestAir Thx Ops Agt Rich Westagard n Flight Att. Nancy @ DEN Airport.Held flight 1027 n even saved seat 4 Bus Select #CustomersFirst!'],0.6942409528512455,0.24141315014720313,0.3169774288518155,-0.19394057539461285,246,323,658
1065,["@SouthwestAir y'all the real MVP with these prices..."],0.6942409528512455,0.24141315014720313,0.3169774288518155,-0.19394057539461285,246,323,658
1066,["@SouthwestAir love bridesmaid dancing Can't wait for you to fly into puerto Vallarta and kick united ass!"],0.6942409528512455,0.24141315014720313,0.3169774288518155,-0.19394057539461285,246,323,658
1067,['@SouthwestAir I ❤️ you! The only airline that understands us military families and our unpredictable changes. Pound it 👊'],0.6942409528512455,0.24141315014720313,0.3169774288518155,-0.19394057539461285,246,323,658
1068,['@SouthwestAir can i get tiks for #DestinationDragons omg id love to! Plz 😱❤️im dying'],0.6942409528512455,0.24141315014720313,0.3169774288518155,-0.19394057539461285,246,323,658
1069,['Looking forward to using Passbook when I fly  @SouthwestAir in a few weeks!'],0.6942409528512455,0.24141315014720313,0.3169774288518155,-0.19394057539461285,246,323,658
1070,['@SouthwestAir Fantastic! Thank you!'],0.6942409528512455,0.24141315014720313,0.3169774288518155,-0.19394057539461285,246,323,658
1071,['@SouthwestAir - Great flight from Phoenix to Dallas tonight!Great service and ON TIME! Makes @timieyancey very happy! http://t.co/TkVCMhbPim'],0.6942409528512455,0.24141315014720313,0.3169774288518155,-0.19394057539461285,246,323,658
1072,['@SouthwestAir you guys are so clever 😃 http://t.co/qn5odUGFqK'],0.6943707929016918,0.2411764705882353,0.3176470588235294,-0.19421617137265504,246,324,658
1073,['@southwestair Amazing view on the approach to LAX tonight. http://t.co/a68d5fULmH'],0.6943707929016918,0.2411764705882353,0.3176470588235294,-0.19421617137265504,246,324,658
1074,['@SouthwestAir' " I really appreciate you all's #BHM commercial that aired today during @BET's #BookofNegroes"],0.6943707929016918,0.2411764705882353,0.3176470588235294,-0.19421617137265504,246,324,658
1075,['@SouthwestAir Thanks for replying' " I sen't my conf #! I love aviation and Southwest and all I wanted for my 18th was to fly SWA for the day!"],0.6943707929016918,0.2411764705882353,0.3176470588235294,-0.19421617137265504,246,324,658
1076,['@southwestair thanks for taking it up a notch!! leinenkugels #craftbeer #goodflight @ Norfolk… http://t.co/TgSLjjN6g0'],0.6943707929016918,0.2411764705882353,0.3176470588235294,-0.19421617137265504,246,324,658
1077,['@SouthwestAir thank u for not leaving me'],0.6943707929016918,0.2411764705882353,0.3176470588235294,-0.19421617137265504,246,324,658
1078,['@me nice job running thru the airport to catch your connecting flight'],0.6943707929016918,0.2411764705882353,0.3176470588235294,-0.19421617137265504,246,324,658
1079,['@SouthwestAir thanks so much for making my night 😀 cannot wait for my trip next week! http://t.co/NbZ45jCd1r'],0.6943707929016918,0.2411764705882353,0.3176470588235294,-0.19421617137265504,246,324,658
1080,['@SouthwestAir filing it now. Thank you for your response.'],0.6943707929016918,0.2411764705882353,0.3176470588235294,-0.19421617137265504,246,324,658
1081,['@SouthwestAir One heck of an airline http://t.co/CyoOnZfTdC'],0.6943707929016918,0.2411764705882353,0.3176470588235294,-0.19421617137265504,246,324,658
1082,["@SouthwestAir woohoo that just made my day. I looked and just couldn't find that" ' thank you!'],0.6943650928230198,0.2411764705882353,0.3176470588235294,-0.19420407249597926,246,324,658
1083,['@SouthwestAir just had a great flight #4223 with Damion! He was the best #damionflight4223'],0.6955433035645063,0.24094025465230168,0.31831537708129287,-0.19067032156635674,246,325,660
1084,["@SouthwestAir Whoa. Thanks and that's what I wanted to hear! Early flight coming up. Thanks for the reply."],0.6955433035645063,0.24094025465230168,0.31831537708129287,-0.19067032156635674,246,325,660
1085,['@SouthwestAir thx - fingers crossed they are found.'],0.6945243139126691,0.24070450097847357,0.31800391389432486,-0.1904151337027165,246,325,661
1086,['@SouthwestAir So far so good! http://t.co/16c9ex79Rk'],0.6945243139126691,0.24070450097847357,0.31800391389432486,-0.1904151337027165,246,325,661
1087,["@SouthwestAir @Imaginedragons @beatsmusic I'd love to hear them live at @VelourLive @velourlive this saturday! #destinationdragons"],0.6935084027794176,0.2404692082111437,0.3176930596285435,-0.19016071679938937,246,325,662
1088,["@SouthwestAir that's why I fly y'all" ' that personalized service'],0.6935084027794176,0.2404692082111437,0.3176930596285435,-0.19016071679938937,246,325,662
1089,['@SouthwestAir @Imaginedragons @beatsmusic well timed tweet' ' just boarded and will be listening on my way home!'],0.6935084027794176,0.2404692082111437,0.3176930596285435,-0.19016071679938937,246,325,662
1090,['@SouthwestAir awesome. thank you!'],0.6935084027794176,0.2404692082111437,0.3176930596285435,-0.19016071679938937,246,325,662
1091,['@SouthwestAir luckily' ' the people working the BSO at Chicago Midway have been very attentive and found our bags in Punta Cana.'],0.6935084027794176,0.2404692082111437,0.3176930596285435,-0.19016071679938937,246,325,662
1092,['@SouthwestAir @ PIT- Gate A1! Big shout out to the lady trying to track him down!'],0.6923473475447495,0.24097560975609755,0.3180487804878049,-0.18993275255817715,247,326,663
1093,['@SouthwestAir - I just had a great experience with your customer service team. Thank you! #LuvSW A-list'],0.6923473475447495,0.24097560975609755,0.3180487804878049,-0.18993275255817715,247,326,663
1094,['@SouthwestAir is there a way to know who checked my bag on the curb? She was awesome!!! And want to be sure she gets a high five!'],0.6938308604802707,0.24245374878286272,0.317429406037001,-0.19121620363879416,249,326,663
1095,["@SouthwestAir thank you for handling this for me. Glad Southwest cares about what it's flyers think!"],0.6938308604802707,0.24245374878286272,0.317429406037001,-0.19121620363879416,249,326,663
1096,["Bingo! “@SouthwestAir: Thank you for bringing this to our attention. We'll be happy to reach out to Noah so we can make this right. ^MR”"],0.6953803370505655,0.24221789883268482,0.31809338521400776,-0.18720390299734385,249,327,665
1097,['@SouthwestAir love..luv the addition of the passbook option.'],0.6953803370505655,0.24221789883268482,0.31809338521400776,-0.18720390299734385,249,327,665
1098,['@SouthwestAir thanks for the follow up. So glad to get my bag back.'],0.6953803370505655,0.24221789883268482,0.31809338521400776,-0.18720390299734385,249,327,665
1099,['@SouthwestAir amazing service by your SW stewardesses! From den to Cun and from CUN to Atl and atl to lax. Thank u!'],0.6969772208435714,0.24295432458697766,0.3177842565597668,-0.1897621937844267,250,327,665
1100,["@SouthwestAir @love_dragonss lol I'm sorry I'm just seeing this now but LAUREN OH MY GOD AHHHH"],0.7236939205772761,0.24271844660194175,0.31844660194174756,-0.1943025592078125,250,328,619
1101,['@SouthwestAir once or twice a year. Hard to get vacation time from work sometimes. But love flying with you guys!'],0.7238152337194713,0.24248302618816683,0.31910766246362754,-0.19457762453756516,250,329,619
1102,["@SouthwestAir JUST GAVE ME TICKETS TO SEE @Imaginedragons  AT @VelourLive ON SATURDAY. I CAN'T EVEN RIGHT NOW HAHA. THANK YOU!!!!"],0.7238152337194713,0.24248302618816683,0.31910766246362754,-0.19457762453756516,250,329,619
1103,['@SouthwestAir @taylormdowns We share that value in common. :)'],0.7238152337194713,0.24248302618816683,0.31910766246362754,-0.19457762453756516,250,329,619
1104,['@SouthwestAir @karajusto OK we will! Thank you!!!'],0.7238152337194713,0.24248302618816683,0.31910766246362754,-0.19457762453756516,250,329,619
1105,['@SouthwestAir thanks for the follow up.  I appreciate it.'],0.7238152337194713,0.24248302618816683,0.31910766246362754,-0.19457762453756516,250,329,619
1106,['@SouthwestAir :arrived in San Juan early. Thanks for a great flight. LUV u!'],0.7238152337194713,0.24248302618816683,0.31910766246362754,-0.19457762453756516,250,329,619
1107,['@SouthwestAir thanks' ' already subscribe and have a RR Account. Had received a promo code last month but has since expired. Any new offers?'],0.7238152337194713,0.24248302618816683,0.31910766246362754,-0.19457762453756516,250,329,619
1108,['@SouthwestAir thank you kindly.'],0.7238152337194713,0.24248302618816683,0.31910766246362754,-0.19457762453756516,250,329,619
1109,["@southwestair Great job celebrating #MardiGras2015 .  You own the industry . Another reason I'm nuts for you! http://t.co/8WBzOrRn3C"],0.7238152337194713,0.24248302618816683,0.31910766246362754,-0.19457762453756516,250,329,619
1110,['@SouthwestAir just added #passbook support to their iOS application! Finally' ' I get to add them to my collection. http://t.co/lEdNoCdQee'],0.7204301120938899,0.2420135527589545,0.31848983543078413,-0.19374509588231448,250,329,622
1111,["@SouthwestAir I'm really craving your pretzels" ' please send me some.'],0.7204246942489247,0.2420135527589545,0.31848983543078413,-0.19373288610127276,250,329,622
1112,['@SouthwestAir allows you to change a flight once for no fee' ' yay! I will always book flights with them. @AmericanAir changes you $200'],0.7204246942489247,0.24177949709864605,0.3181818181818182,-0.19373288610127276,250,329,622
1113,['@southwestair#SWADiversity We are ready to be inspired! http://t.co/S3EsW5AgUm'],0.7204246942489247,0.24177949709864605,0.3181818181818182,-0.19373288610127276,250,329,622
1114,['“@SouthwestAir: @kirkwoodtiger Hmmm... how does the Caribbean sound? https://t.co/AAY5avg99b ^LD” WARM THANKS!'],0.7204246942489247,0.24177949709864605,0.3181818181818182,-0.19373288610127276,250,329,622
1115,['@SouthwestAir - Apology accepted! #customerserviceWIN #itravelalot http://t.co/z5znfwkKWP'],0.7204246942489247,0.24177949709864605,0.3181818181818182,-0.19373288610127276,250,329,622
1116,['@SouthwestAir LOVE your TV ad with the girl dancing. Makes me laugh every time' ' AND now I want to take a trip! :-)'],0.7189659812611795,0.242512077294686,0.3178743961352657,-0.19497543172546594,251,329,622
1117,['@SouthwestAir Yes! I did and the bags came straight to my hotel. Thank you ...you guys rock!'],0.7190879353374012,0.24227799227799227,0.3185328185328185,-0.19525027025955619,251,330,622
1118,['@SouthwestAir thank you!!!'],0.7190879353374012,0.24227799227799227,0.3185328185328185,-0.19525027025955619,251,330,622
1119,['@SouthwestAir @love_dragonss oh my gosh'],0.7190879353374012,0.24227799227799227,0.3185328185328185,-0.19525027025955619,251,330,622
1120,['@SouthwestAir @love_dragonss LAUREN IM SCREAMING'],0.7190879353374012,0.24227799227799227,0.3185328185328185,-0.19525027025955619,251,330,622
1121,['@SouthwestAir @love_dragonss LAUREN OMG IM DEAD IM SO SO HAPPY FOR YOU YES YES'],0.7190879353374012,0.24227799227799227,0.3185328185328185,-0.19525027025955619,251,330,622
1122,["@SouthwestAir you're the best"],0.7190879353374012,0.24227799227799227,0.3185328185328185,-0.19525027025955619,251,330,622
1123,['@SouthwestAir @love_dragonss LAUREN OMG BEST AIRLINE EVER'],0.7190879353374012,0.24227799227799227,0.3185328185328185,-0.19525027025955619,251,330,622
1124,['@SouthwestAir @love_dragonss holy fuckinf shit'],0.7190879353374012,0.24227799227799227,0.3185328185328185,-0.19525027025955619,251,330,622
1125,['@SouthwestAir @love_dragonss oh my god LAUREN OH MY GOD OH MY GOD'],0.7210691003415085,0.24157844080846969,0.3205004812319538,-0.19445882918230364,251,333,622
1126,['@SouthwestAir Thank you thank you thank you'],0.7210691003415085,0.24157844080846969,0.3205004812319538,-0.19445882918230364,251,333,622
1127,['@SouthwestAir OH MY GOSH SERIOUSLY?! you just made my day' ' week' ' year!!! No one will appreciate this more than me!!!'],0.7210691003415085,0.24157844080846969,0.3205004812319538,-0.19445882918230364,251,333,622
1128,['@SouthwestAir pleasantly surprised to be boarding my flight on time this morning at @Fly_Nashville. Good job!'],0.7210691003415085,0.24157844080846969,0.3205004812319538,-0.19445882918230364,251,333,622
1129,['@SouthwestAir Awesome!!! Sending now.'],0.7210691003415085,0.24157844080846969,0.3205004812319538,-0.19445882918230364,251,333,622
1130,['@SouthwestAir Thank you!'],0.7210691003415085,0.24157844080846969,0.3205004812319538,-0.19445882918230364,251,333,622
1131,['@SouthwestAir Thank you for your time!'],0.7210691003415085,0.24157844080846969,0.3205004812319538,-0.19445882918230364,251,333,622
1132,['@SouthwestAir Landed in Nashville! Thanks for taking care of us! http://t.co/RYXbPLgMnK'],0.7210691003415085,0.24157844080846969,0.3205004812319538,-0.19445882918230364,251,333,622
1133,['@SouthwestAir Thanks for the info! Have a good day.'],0.7210691003415085,0.24157844080846969,0.3205004812319538,-0.19445882918230364,251,333,622
1134,['@SouthwestAir @DeltaPoints hey at least you guys are honest with your customers unlike @Delta'],0.7211909204942396,0.24134615384615385,0.3211538461538462,-0.1947333659033162,251,334,622
1135,['@SouthwestAir Oh no worries NL' ' no disappointments here. Better to have NO lounges than like #Delta who has them but does disappoint!'],0.7189532796374071,0.24111431316042267,0.3208453410182517,-0.19418308900350584,251,334,624
1136,['@SouthwestAir thanks for getting me back to Nashville. Big thanks to the pilots on the 6:15 out of Baltimore. Flying in snow landing on ice.'],0.7178398295470472,0.24088291746641075,0.32053742802303264,-0.1939092712181602,251,334,625
1137,['@SouthwestAir just did last night. Thanks for following up. :)'],0.7178398295470472,0.24088291746641075,0.32053742802303264,-0.1939092712181602,251,334,625
1138,['@SouthwestAir for the win as always- saved my day and got me on a direct to Orlando. 🎉🎉🎉'],0.7178398295470472,0.24088291746641075,0.32053742802303264,-0.1939092712181602,251,334,625
1139,['@SouthwestAir de-icing is important!'],0.7178398295470472,0.24088291746641075,0.32053742802303264,-0.1939092712181602,251,334,625
1140,['@SouthwestAir THANK YOU for finally making your boarding passes work with passbook'],0.7178398295470472,0.24088291746641075,0.32053742802303264,-0.1939092712181602,251,334,625
1141,['@SouthwestAir I love and appreciate the fact that you guys rarely Cancelled Flight flights and are on time' ' but I need a Cancelled Flightlation this time. 🙏'],0.7179594593913654,0.24065196548418025,0.3211888782358581,-0.19417725922065296,251,335,625
1142,['@SouthwestAir neveind' " it's been found and on its way. Thanks for making the process so painless"],0.7179565712833661,0.24065196548418025,0.3211888782358581,-0.19417078944467303,251,335,625
1143,['@SouthwestAir @JohnWayneAir Thank you both very much!!'],0.7179565712833661,0.24065196548418025,0.3211888782358581,-0.19417078944467303,251,335,625
1144,['@SouthwestAir you are the #Official airlines of #DivadaPouch aka #ThePoopQueen http://t.co/XXY2d2iMnP'],0.7179565712833661,0.24065196548418025,0.3211888782358581,-0.19417078944467303,251,335,625
1145,['@SouthwestAir Once again' ' I was able to change my flight without any fees... oh and the two free checked bags.  Best airline ever.'],0.7179565712833661,0.24065196548418025,0.3211888782358581,-0.19417078944467303,251,335,625
1146,['@SouthwestAir A wonderfully nice agent in Austin helped us out. Wish I remembered her name to give proper kudos.'],0.7186415440284631,0.2413793103448276,0.32088122605363983,-0.19638210762750696,252,335,625
1147,['@SouthwestAir hot stewardess flipped me off'],0.7193658638987105,0.24210526315789474,0.32057416267942584,-0.19784209582610576,253,335,626
1148,['@southwestair Flight 4146 Phi to Den was staffed by a great crew. #freecomedyshow #newlifetimecustomer'],0.7193658638987105,0.24210526315789474,0.32057416267942584,-0.19784209582610576,253,335,626
1149,['@SouthwestAir has the best customer service!'],0.7193658638987105,0.24210526315789474,0.32057416267942584,-0.19784209582610576,253,335,626
1150,['@SouthwestAir big thanks to your team. family emerg' ' same day ticket' ' experience was excellent. 1st time flying with yall' ' not my last!'],0.7193630421215009,0.24210526315789474,0.32057416267942584,-0.1978357871384833,253,335,626
1151,['@SouthwestAir - total win!! Happy 7th bday on intercom' ' chocoLate Flight kisses' ' and a chance to hand out snacks.Thank you. http://t.co/NKloZcNtto'],0.7193574032602229,0.24210526315789474,0.32057416267942584,-0.1978231802557535,253,335,626
1152,['@SouthwestAir thanks for your excellent response time and assistance! All set :)'],0.7193574032602229,0.24210526315789474,0.32057416267942584,-0.1978231802557535,253,335,626
1153,["@SouthwestAir can't wait! Thanks for the response!❤️"],0.7193574032602229,0.24210526315789474,0.32057416267942584,-0.1978231802557535,253,335,626
1154,['@SouthwestAir Got it covered. Thanks!'],0.7193574032602229,0.24210526315789474,0.32057416267942584,-0.1978231802557535,253,335,626
1155,["@SouthwestAir thank you for your help resolving my problem Shannon ROCKS - even though Rhonda didn't !!"],0.7193574032602229,0.24210526315789474,0.32057416267942584,-0.1978231802557535,253,335,626
1156,['@SouthwestAir thanks!! We will see what happens!!'],0.7193574032602229,0.24210526315789474,0.32057416267942584,-0.1978231802557535,253,335,626
1157,["@SouthwestAir Glad it was finally resolved too. Too bad I can't get a free voucher to go with mine so I can have a friend travel next time!"],0.7193574032602229,0.2418738049713193,0.3202676864244742,-0.1978231802557535,253,335,626
1158,["@SouthwestAir all good now. Going to make it to Boston on time. I'm actually on your wifi right now"],0.7193574032602229,0.2418738049713193,0.3202676864244742,-0.1978231802557535,253,335,626
1159,['@SouthwestAir thanks for your assistance..you guys ROCK!!💯'],0.7194799637062612,0.24164278892072588,0.3209169054441261,-0.1980971903958429,253,336,626
1160,['@SouthwestAir Hey yea I got thru...everything is good now (well' ' in 7-10 days when the voucher goes through)  Appreciate it!'],0.7194799637062612,0.24164278892072588,0.3209169054441261,-0.1980971903958429,253,336,626
1161,['@SouthwestAir On my flight today from RSW to GRR I was able to snag a free SW Agent to check for me. It looks like we are (finally) all set.'],0.7194799637062612,0.24164278892072588,0.3209169054441261,-0.1980971903958429,253,336,626
1162,['@SouthwestAir Yeah' ' we figured it out.  Thanks.'],0.7194799637062612,0.24164278892072588,0.3209169054441261,-0.1980971903958429,253,336,626
